json_file_path,consumer,consumer_scope,scope_alignment,signalt_irrigation_source,consumer_ready,redundant_with,added_value,quality_risk,notes,row_key,stage,stage_known,file_exists,file_bytes,irrigability_bucket,irrigability_reasons,stage_expected_signal_types,stage_required_capabilities,stage_registered_consumer_ids,stage_declared_consumer_ids,stage_declared_consumer_count,stage_registered_consumer_count,stage_declared_capabilities_union,stage_declared_allowed_signal_types_union,stage_declared_min_confidence_min,stage_declared_max_signals_per_query_max,stage_expected_signal_types_covered_by_declared,stage_expected_signal_types_uncovered_by_declared,stage_required_capabilities_covered_by_declared,stage_required_capabilities_missing_in_declared,stage_has_registered_consumer,stage_has_declared_equipped_consumer,stage_signal_vocab_mismatch,stage_capability_vocab_mismatch
dimensions/DIM05_IMPACTOS/questions/Q022.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,764890a32a17c401309b7645390389fdd239e517,phase_00,True,True,9137,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q023.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,09234e6f1a98bb6292d6423de337bc2e2e87e11e,phase_00,True,True,3935,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q024.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,5b63746545f886601bc461fe5540bdaac23f9095,phase_00,True,True,4134,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q025.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,3a9dc224f08cff669f2b8de707a33fe8ddafc23d,phase_00,True,True,4508,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q051.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,b45682a82ef5ee8b14149a3eb3d923437cf7572c,phase_00,True,True,4353,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q052.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,18613ad6b62bd319f8592b638bac7190bb74b316,phase_00,True,True,9054,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q053.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,055a327cdee39375b32190f8924972f5b2e24b6c,phase_00,True,True,3791,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q054.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,6845f467a46f77951500f7a539b2c44305888d4c,phase_00,True,True,4002,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q055.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,4dd5ceb658ff2464b1f1501619bf8ff369c7c90d,phase_00,True,True,4349,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q081.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,0b7e1721953df5955a43221dacb15c2490889177,phase_00,True,True,4273,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q082.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,c0455f3ae33474c9b90ce106936e619a6ed0260a,phase_00,True,True,9062,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q083.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,eb1a23957efe98ffe5a1edfb4b379f99aef667f3,phase_00,True,True,3808,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q084.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,cc4269f597e529c906b8ebf2bda15d7476a0188e,phase_00,True,True,4020,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q085.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,6a390702db0786b68eae0c6ed58300101d57217a,phase_00,True,True,4334,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q111.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,1d2d7517a8172bcb07b87aaddcf0b574bccacf4e,phase_00,True,True,4337,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q112.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,e7523b85cba8e676e8a3659226a3ce13238e2077,phase_00,True,True,9025,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q113.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,d5dd6700d3afc9fd56a6a0b3222489ab398d911e,phase_00,True,True,3812,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q114.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,862fd057fe020c0e01c7409a4910ae877426c6c6,phase_00,True,True,4003,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q115.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,561b1f2efcdc8ffb107c463db99fbd6a3fe7aef2,phase_00,True,True,4326,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q141.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,549d86fa1299d259cfac462498d50e9e1d8a4c97,phase_00,True,True,4402,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q142.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,f25d36de1a511f74ff7c1106fc0b372983c43228,phase_00,True,True,9041,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q143.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,5433f370aa582f8f3617cd6eb8ff86cf256803ad,phase_00,True,True,3816,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q144.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,d8a464006a9e4d88ccef78cde8e5808f7ea70d88,phase_00,True,True,4032,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q145.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,7bddefe2754a86c03653c0dcbb563386ed2e279b,phase_00,True,True,4370,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q171.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,5e88684132827cb3e497bb1b6b15af8c01df68ba,phase_00,True,True,4320,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q172.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,75de386a982b2939bdddb2097f525b5b145c1405,phase_00,True,True,9040,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q173.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,857dc6d958771d80a19120a42883dbde47c3f2ec,phase_00,True,True,3822,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q174.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,d816fd8048f7be1a8d1bf5ddc0cc917145055a8b,phase_00,True,True,3988,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q175.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,41171985996ffe22c101b6b631084e09a8cefdc1,phase_00,True,True,4328,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q201.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,e35773f4d927f72275a1804854fcb3fa6ae51637,phase_00,True,True,4409,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q202.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,f2b6d5ae6ae841a8b4a3ae267c239bf2848c4329,phase_00,True,True,9078,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q203.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,bd9f956d574859ae92501de6016f9dc9bab71aee,phase_00,True,True,3877,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q204.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,92af70e4b5140e085ee02543239f72adb61ce079,phase_00,True,True,4100,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q205.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,2763c73a156c8c2a9929c9d04961da0e0be2f67b,phase_00,True,True,4405,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q231.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,5ff3cfd94a4e3480864f5b7b999e4cc6da06ab41,phase_00,True,True,4320,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q232.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,eeb6b35c8fe67ef96e56282c502ea44d36ec8cfd,phase_00,True,True,9008,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q233.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,47f6abdd6afd984a797e388c6faa513436d55ee7,phase_00,True,True,3813,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q234.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,fd20035d2c67228a6ec9ed5d28cc5b2978adb4a0,phase_00,True,True,4022,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q235.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,8969abb074171d3bce189f06f16cc1372c0fbac7,phase_00,True,True,4322,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q261.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,d2b4b42a9a11aeeaa1850d9f69177114aed20e7b,phase_00,True,True,4311,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q262.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,ac03a783986492fad61e4515ad5d8c36d58af160,phase_00,True,True,9003,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q263.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,51cafd053bcfa248a5d32313f2f17cba98d336a5,phase_00,True,True,3804,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q264.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,8c1927c38036600781aefcab6f47577e1f3b141c,phase_00,True,True,4027,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q265.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,6f5fc2bee7d1057168ffaba7efff7daa9e3ca2d9,phase_00,True,True,4343,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q291.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,91dd88309100057f7d398b329b25b8535586d08a,phase_00,True,True,4346,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q292.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,10921323caba3f6d334b269e1d7637ffd7339b46,phase_00,True,True,9043,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q293.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,9a0046a3bfa57a43d6ae636ee74ec98639bdd4bb,phase_00,True,True,3826,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q294.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,8ebc7548638f5660818e298bd9eed003c8a41501,phase_00,True,True,4077,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
dimensions/DIM05_IMPACTOS/questions/Q295.json,CanonicalQuestionnaireResolver._load_dimensions,Phase_00,YES,Signalt.Assembly,YES,None,MARGINAL,LOW,Can be regenerated or is atomic unit,255007c7d700c14816d938cf1a5043aaaa79666c,phase_00,True,True,4369,definitely_not,"[""added_value=MARGINAL"",""regenerable_or_atomic_unit""]","[""SIGNAL_PACK"",""STATIC_LOAD""]",[],"[""phase_0_assembly""]",[],0,1,[],[],,,[],"[""SIGNAL_PACK"",""STATIC_LOAD""]",[],[],True,False,False,False
