policy_area_id,method,count
PA07,IndustrialPolicyProcessor._compute_evidence_confidence,2
PA07,IndustrialPolicyProcessor._extract_metadata,2
PA07,OperationalizationAuditor.audit_evidence_traceability,2
PA07,PDETMunicipalPlanAnalyzer._classify_tables,2
PA07,PDETMunicipalPlanAnalyzer._consolidate_entities,2
PA07,PDETMunicipalPlanAnalyzer._deduplicate_tables,2
PA07,PDETMunicipalPlanAnalyzer._extract_entities_ner,2
PA07,PDETMunicipalPlanAnalyzer._extract_entities_syntax,2
PA07,PDETMunicipalPlanAnalyzer._find_mediator_mentions,2
PA07,PDETMunicipalPlanAnalyzer._generate_recommendations,2
PA07,PDETMunicipalPlanAnalyzer._refine_edge_probabilities,2
PA07,PDETMunicipalPlanAnalyzer._score_causal_coherence,2
PA07,PDETMunicipalPlanAnalyzer.construct_causal_dag,2
PA07,PDETMunicipalPlanAnalyzer.generate_counterfactuals,2
PA07,PDETMunicipalPlanAnalyzer.identify_responsible_entities,2
PA07,PolicyAnalysisEmbedder._compute_overall_confidence,2
PA07,PolicyAnalysisEmbedder._generate_query_from_pdq,2
PA07,PolicyAnalysisEmbedder.get_diagnostics,2
PA07,PolicyAnalysisEmbedder.process_document,2
PA07,PolicyContradictionDetector._calculate_objective_alignment,2
PA07,ReportingEngine.generate_accountability_matrix,2
PA07,SemanticAnalyzer.extract_semantic_cube,2
PA07,SemanticProcessor.chunk_text,2
PA07,TeoriaCambio._validar_orden_causal,2
PA07,TeoriaCambio.construir_grafo_causal,2
PA07,TeoriaCambio.validacion_completa,2
PA07,TextMiningEngine._analyze_link_text,2
PA07,AdaptivePriorCalculator._add_ood_noise,1
PA07,AdaptivePriorCalculator._adjust_domain_weights,1
PA07,AdaptivePriorCalculator._perturb_evidence,1
PA07,AdvancedDAGValidator._calculate_bayesian_posterior,1
PA07,AdvancedDAGValidator._calculate_confidence_interval,1
PA07,AdvancedDAGValidator._create_empty_result,1
PA07,AdvancedDAGValidator._generate_subgraph,1
PA07,AdvancedDAGValidator._get_node_validator,1
PA07,AdvancedDAGValidator._initialize_rng,1
PA07,AdvancedDAGValidator._is_acyclic,1
PA07,AdvancedDAGValidator._perform_sensitivity_analysis_internal,1
PA07,AdvancedDAGValidator.add_edge,1
PA07,AdvancedDAGValidator.add_node,1
PA07,AdvancedDAGValidator.get_graph_stats,1
PA07,BayesianConfidenceCalculator.calculate_posterior,1
PA07,BayesianCounterfactualAuditor._create_default_equations,1
PA07,BayesianCounterfactualAuditor._evaluate_counterfactual,1
PA07,BayesianCounterfactualAuditor._evaluate_factual,1
PA07,BayesianCounterfactualAuditor.counterfactual_query,1
PA07,BayesianMechanismInference._detect_gaps,1
PA07,BayesianMechanismInference._generate_necessity_remediation,1
PA07,BayesianMechanismInference._infer_activity_sequence,1
PA07,BayesianMechanismInference._infer_chain_capacity_vector,1
PA07,BayesianMechanismInference._infer_single_mechanism,1
PA07,BayesianMechanismInference._log_refactored_components,1
PA07,BayesianMechanismInference._quantify_uncertainty,1
PA07,BayesianNumericalAnalyzer.compare_policies,1
PA07,BayesianNumericalAnalyzer.evaluate_policy_metric,1
PA07,BeachEvidentialTest.classify_test,1
PA07,CDAFFramework._extract_feedback_from_audit,1
PA07,CDAFFramework._generate_dnp_report,1
PA07,CDAFFramework._validate_dnp_compliance,1
PA07,CausalExtractor._assess_financial_consistency,1
PA07,CausalExtractor._build_type_hierarchy,1
PA07,CausalExtractor._calculate_textual_proximity,1
PA07,CausalExtractor._check_structural_violation,1
PA07,CausalExtractor._classify_goal_type,1
PA07,CausalExtractor._extract_causal_links,1
PA07,CausalExtractor._initialize_prior,1
PA07,CausalInferenceSetup._get_dynamics_pattern,1
PA07,CausalInferenceSetup.assign_probative_value,1
PA07,ConfigLoader._load_uncertainty_history,1
PA07,ConfigLoader._save_prior_history,1
PA07,ConfigLoader.check_uncertainty_reduction_criterion,1
PA07,ConfigLoader.update_priors_from_feedback,1
PA07,FinancialAuditor._parse_amount,1
PA07,FinancialAuditor._perform_counterfactual_budget_check,1
PA07,FinancialAuditor.trace_financial_allocation,1
PA07,HierarchicalGenerativeModel._ablation_analysis,1
PA07,HierarchicalGenerativeModel._calculate_likelihood,1
PA07,HierarchicalGenerativeModel._calculate_waic_difference,1
PA07,HierarchicalGenerativeModel._generate_independence_tests,1
PA07,HierarchicalGenerativeModel.posterior_predictive_check,1
PA07,HierarchicalGenerativeModel.verify_conditional_independence,1
PA07,IndustrialGradeValidator._log_metric,1
PA07,IndustrialGradeValidator.run_performance_benchmarks,1
PA07,IndustrialGradeValidator.validate_causal_categories,1
PA07,IndustrialPolicyProcessor._build_point_patterns,1
PA07,IndustrialPolicyProcessor._compile_pattern_registry,1
PA07,IndustrialPolicyProcessor._compute_avg_confidence,1
PA07,IndustrialPolicyProcessor._construct_evidence_bundle,1
PA07,IndustrialPolicyProcessor._empty_result,1
PA07,IndustrialPolicyProcessor._extract_point_evidence,1
PA07,IndustrialPolicyProcessor._load_questionnaire,1
PA07,IndustrialPolicyProcessor._match_patterns_in_sentences,1
PA07,IndustrialPolicyProcessor.export_results,1
PA07,IndustrialPolicyProcessor.process,1
PA07,MechanismPartExtractor._calculate_ea_confidence,1
PA07,MechanismPartExtractor._normalize_entity,1
PA07,MechanismPartExtractor._validate_entity_activity,1
PA07,MechanismPartExtractor.extract_entity_activity,1
PA07,OperationalizationAuditor._audit_direct_evidence,1
PA07,OperationalizationAuditor._generate_optimal_remediations,1
PA07,OperationalizationAuditor._get_remediation_text,1
PA07,OperationalizationAuditor.audit_sequence_logic,1
PA07,PDETMunicipalPlanAnalyzer._analyze_funding_sources,1
PA07,PDETMunicipalPlanAnalyzer._assess_financial_sustainability,1
PA07,PDETMunicipalPlanAnalyzer._bayesian_risk_inference,1
PA07,PDETMunicipalPlanAnalyzer._break_cycles,1
PA07,PDETMunicipalPlanAnalyzer._classify_entity_type,1
PA07,PDETMunicipalPlanAnalyzer._clean_dataframe,1
PA07,PDETMunicipalPlanAnalyzer._effect_to_dict,1
PA07,PDETMunicipalPlanAnalyzer._entity_to_dict,1
PA07,PDETMunicipalPlanAnalyzer._estimate_effect_bayesian,1
PA07,PDETMunicipalPlanAnalyzer._estimate_score_confidence,1
PA07,PDETMunicipalPlanAnalyzer._extract_budget_for_pillar,1
PA07,PDETMunicipalPlanAnalyzer._extract_financial_amounts,1
PA07,PDETMunicipalPlanAnalyzer._extract_from_budget_table,1
PA07,PDETMunicipalPlanAnalyzer._extract_from_responsibility_tables,1
PA07,PDETMunicipalPlanAnalyzer._find_outcome_mentions,1
PA07,PDETMunicipalPlanAnalyzer._generate_optimal_remediations,1
PA07,PDETMunicipalPlanAnalyzer._generate_scenario_narrative,1
PA07,PDETMunicipalPlanAnalyzer._get_prior_effect,1
PA07,PDETMunicipalPlanAnalyzer._get_spanish_stopwords,1
PA07,PDETMunicipalPlanAnalyzer._identify_causal_edges,1
PA07,PDETMunicipalPlanAnalyzer._identify_causal_nodes,1
PA07,PDETMunicipalPlanAnalyzer._identify_confounders,1
PA07,PDETMunicipalPlanAnalyzer._identify_funding_source,1
PA07,PDETMunicipalPlanAnalyzer._indicator_to_dict,1
PA07,PDETMunicipalPlanAnalyzer._interpret_overall_quality,1
PA07,PDETMunicipalPlanAnalyzer._is_likely_header,1
PA07,PDETMunicipalPlanAnalyzer._quality_to_dict,1
PA07,PDETMunicipalPlanAnalyzer._scenario_to_dict,1
PA07,PDETMunicipalPlanAnalyzer._score_entity_specificity,1
PA07,PDETMunicipalPlanAnalyzer._score_financial_component,1
PA07,PDETMunicipalPlanAnalyzer._score_pdet_alignment,1
PA07,PDETMunicipalPlanAnalyzer._score_responsibility_clarity,1
PA07,PDETMunicipalPlanAnalyzer._score_temporal_consistency,1
PA07,PDETMunicipalPlanAnalyzer.calculate_quality_score,1
PA07,PDETMunicipalPlanAnalyzer.estimate_causal_effects,1
PA07,PDETMunicipalPlanAnalyzer.export_causal_network,1
PA07,PDETMunicipalPlanAnalyzer.generate_executive_report,1
PA07,PDETMunicipalPlanAnalyzer.sensitivity_analysis,1
PA07,PDFProcessor.extract_tables,1
PA07,PerformanceAnalyzer._calculate_loss_functions,1
PA07,PerformanceAnalyzer._generate_recommendations,1
PA07,PolicyAnalysisEmbedder._apply_mmr,1
PA07,PolicyAnalysisEmbedder._embed_texts,1
PA07,PolicyAnalysisEmbedder._extract_numerical_values,1
PA07,PolicyAnalysisEmbedder._filter_by_pdq,1
PA07,PolicyAnalysisEmbedder.compare_policy_interventions,1
PA07,PolicyAnalysisEmbedder.evaluate_policy_numerical_consistency,1
PA07,PolicyAnalysisEmbedder.generate_pdq_report,1
PA07,PolicyAnalysisEmbedder.semantic_search,1
PA07,PolicyContradictionDetector._calculate_coherence_metrics,1
PA07,PolicyContradictionDetector._calculate_graph_fragmentation,1
PA07,PolicyContradictionDetector._calculate_numerical_divergence,1
PA07,PolicyContradictionDetector._detect_logical_incompatibilities,1
PA07,PolicyContradictionDetector._detect_numerical_inconsistencies,1
PA07,PolicyContradictionDetector._extract_quantitative_claims,1
PA07,PolicyContradictionDetector._generate_resolution_recommendations,1
PA07,PolicyContradictionDetector._identify_affected_sections,1
PA07,PolicyContradictionDetector._parse_number,1
PA07,PolicyContradictionDetector._statistical_significance_test,1
PA07,PolicyTextProcessor.compile_pattern,1
PA07,PolicyTextProcessor.extract_contextual_window,1
PA07,PolicyTextProcessor.normalize_unicode,1
PA07,PolicyTextProcessor.segment_into_sentences,1
PA07,ReportingEngine._calculate_quality_score,1
PA07,ReportingEngine.generate_causal_diagram,1
PA07,ReportingEngine.generate_causal_model_json,1
PA07,SemanticAnalyzer._calculate_semantic_complexity,1
PA07,SemanticAnalyzer._classify_cross_cutting_themes,1
PA07,SemanticAnalyzer._classify_policy_domain,1
PA07,SemanticAnalyzer._classify_value_chain_link,1
PA07,SemanticAnalyzer._empty_semantic_cube,1
PA07,SemanticAnalyzer._process_segment,1
PA07,SemanticAnalyzer._vectorize_segments,1
PA07,SemanticProcessor._detect_pdm_structure,1
PA07,SemanticProcessor._detect_table,1
PA07,SemanticProcessor.embed_single,1
PA07,TemporalLogicVerifier._check_deadline_constraints,1
PA07,TemporalLogicVerifier._classify_temporal_type,1
PA07,TemporalLogicVerifier._extract_resources,1
PA07,TemporalLogicVerifier._parse_temporal_marker,1
PA07,TemporalLogicVerifier.verify_temporal_consistency,1
PA07,TeoriaCambio._encontrar_caminos_completos,1
PA07,TeoriaCambio._es_conexion_valida,1
PA07,TeoriaCambio._extraer_categorias,1
PA07,TeoriaCambio._generar_sugerencias_internas,1
PA07,TextMiningEngine._generate_interventions,1
PA08,BayesianCounterfactualAuditor.aggregate_risk_and_prioritize,4
PA08,BayesianMechanismInference._test_necessity,4
PA08,PDETMunicipalPlanAnalyzer._compute_robustness_value,4
PA08,PerformanceAnalyzer.analyze_performance,4
PA08,AdaptivePriorCalculator.generate_traceability_record,3
PA08,AdaptivePriorCalculator.sensitivity_analysis,3
PA08,AdaptivePriorCalculator.validate_quality_criteria,3
PA08,AdvancedDAGValidator.export_nodes,3
PA08,BayesianCounterfactualAuditor._test_effect_stability,3
PA08,BayesianCounterfactualAuditor.construct_scm,3
PA08,BayesianCounterfactualAuditor.refutation_and_sanity_checks,3
PA08,BayesianMechanismInference._calculate_coherence_factor,3
PA08,BayesianMechanismInference._test_sufficiency,3
PA08,CausalExtractor._assess_temporal_coherence,3
PA08,CausalExtractor.extract_causal_hierarchy,3
PA08,FinancialAuditor._calculate_sufficiency,3
PA08,HierarchicalGenerativeModel._calculate_ess,3
PA08,HierarchicalGenerativeModel._calculate_r_hat,3
PA08,IndustrialPolicyProcessor._analyze_causal_dimensions,3
PA08,OperationalizationAuditor._audit_systemic_risk,3
PA08,PDETMunicipalPlanAnalyzer._compute_e_value,3
PA08,PDETMunicipalPlanAnalyzer._interpret_risk,3
PA08,PDETMunicipalPlanAnalyzer._interpret_sensitivity,3
PA08,PDETMunicipalPlanAnalyzer._score_indicators,3
PA08,PDETMunicipalPlanAnalyzer._simulate_intervention,3
PA08,PDETMunicipalPlanAnalyzer.analyze_financial_feasibility,3
PA08,TextMiningEngine.diagnose_critical_links,3
PA08,AdaptivePriorCalculator.calculate_likelihood_adaptativo,2
PA08,AdvancedDAGValidator._calculate_node_importance,2
PA08,AdvancedDAGValidator._calculate_statistical_power,2
PA08,AdvancedDAGValidator.calculate_acyclicity_pvalue,2
PA08,BayesFactorTable.get_bayes_factor,2
PA08,BayesianMechanismInference._aggregate_bayesian_confidence,2
PA08,BayesianMechanismInference.infer_mechanisms,2
PA08,BeachEvidentialTest.apply_test_logic,2
PA08,CausalExtractor._calculate_composite_likelihood,2
PA08,CausalExtractor._calculate_language_specificity,2
PA08,CausalExtractor._calculate_semantic_distance,2
PA08,CausalExtractor._calculate_type_transition_prior,2
PA08,CausalExtractor._extract_goals,2
PA08,CausalExtractor._parse_goal_context,2
PA08,CausalInferenceSetup.identify_failure_points,2
PA08,FinancialAuditor._detect_allocation_gaps,2
PA08,FinancialAuditor._match_goal_to_budget,2
PA08,FinancialAuditor._match_program_to_node,2
PA08,FinancialAuditor._process_financial_table,2
PA08,IndustrialGradeValidator._benchmark_operation,2
PA08,IndustrialGradeValidator.execute_suite,2
PA08,IndustrialGradeValidator.validate_connection_matrix,2
PA08,IndustrialGradeValidator.validate_engine_readiness,2
PA08,IndustrialPolicyProcessor._calculate_quality_score,2
PA08,IndustrialPolicyProcessor._compute_evidence_confidence,2
PA08,IndustrialPolicyProcessor._extract_metadata,2
PA08,OperationalizationAuditor.audit_evidence_traceability,2
PA08,PDETMunicipalPlanAnalyzer._classify_tables,2
PA08,PDETMunicipalPlanAnalyzer._consolidate_entities,2
PA08,PDETMunicipalPlanAnalyzer._deduplicate_tables,2
PA08,PDETMunicipalPlanAnalyzer._extract_entities_ner,2
PA08,PDETMunicipalPlanAnalyzer._extract_entities_syntax,2
PA08,PDETMunicipalPlanAnalyzer._find_mediator_mentions,2
PA08,PDETMunicipalPlanAnalyzer._generate_recommendations,2
PA08,PDETMunicipalPlanAnalyzer._refine_edge_probabilities,2
PA08,PDETMunicipalPlanAnalyzer._score_causal_coherence,2
PA08,PDETMunicipalPlanAnalyzer.construct_causal_dag,2
PA08,PDETMunicipalPlanAnalyzer.generate_counterfactuals,2
PA08,PDETMunicipalPlanAnalyzer.identify_responsible_entities,2
PA08,PolicyAnalysisEmbedder._compute_overall_confidence,2
PA08,PolicyAnalysisEmbedder._generate_query_from_pdq,2
PA08,PolicyAnalysisEmbedder.get_diagnostics,2
PA08,PolicyAnalysisEmbedder.process_document,2
PA08,PolicyContradictionDetector._calculate_objective_alignment,2
PA08,ReportingEngine.generate_accountability_matrix,2
PA08,SemanticAnalyzer.extract_semantic_cube,2
PA08,SemanticProcessor.chunk_text,2
PA08,TeoriaCambio._validar_orden_causal,2
PA08,TeoriaCambio.construir_grafo_causal,2
PA08,TeoriaCambio.validacion_completa,2
PA08,TextMiningEngine._analyze_link_text,2
PA08,AdaptivePriorCalculator._add_ood_noise,1
PA08,AdaptivePriorCalculator._adjust_domain_weights,1
PA08,AdaptivePriorCalculator._perturb_evidence,1
PA08,AdvancedDAGValidator._calculate_bayesian_posterior,1
PA08,AdvancedDAGValidator._calculate_confidence_interval,1
PA08,AdvancedDAGValidator._create_empty_result,1
PA08,AdvancedDAGValidator._generate_subgraph,1
PA08,AdvancedDAGValidator._get_node_validator,1
PA08,AdvancedDAGValidator._initialize_rng,1
PA08,AdvancedDAGValidator._is_acyclic,1
PA08,AdvancedDAGValidator._perform_sensitivity_analysis_internal,1
PA08,AdvancedDAGValidator.add_edge,1
PA08,AdvancedDAGValidator.add_node,1
PA08,AdvancedDAGValidator.get_graph_stats,1
PA08,BayesianConfidenceCalculator.calculate_posterior,1
PA08,BayesianCounterfactualAuditor._create_default_equations,1
PA08,BayesianCounterfactualAuditor._evaluate_counterfactual,1
PA08,BayesianCounterfactualAuditor._evaluate_factual,1
PA08,BayesianCounterfactualAuditor.counterfactual_query,1
PA08,BayesianMechanismInference._detect_gaps,1
PA08,BayesianMechanismInference._generate_necessity_remediation,1
PA08,BayesianMechanismInference._infer_activity_sequence,1
PA08,BayesianMechanismInference._infer_chain_capacity_vector,1
PA08,BayesianMechanismInference._infer_single_mechanism,1
PA08,BayesianMechanismInference._log_refactored_components,1
PA08,BayesianMechanismInference._quantify_uncertainty,1
PA08,BayesianNumericalAnalyzer.compare_policies,1
PA08,BayesianNumericalAnalyzer.evaluate_policy_metric,1
PA08,BeachEvidentialTest.classify_test,1
PA08,CDAFFramework._extract_feedback_from_audit,1
PA08,CDAFFramework._generate_dnp_report,1
PA08,CDAFFramework._validate_dnp_compliance,1
PA08,CausalExtractor._assess_financial_consistency,1
PA08,CausalExtractor._build_type_hierarchy,1
PA08,CausalExtractor._calculate_textual_proximity,1
PA08,CausalExtractor._check_structural_violation,1
PA08,CausalExtractor._classify_goal_type,1
PA08,CausalExtractor._extract_causal_links,1
PA08,CausalExtractor._initialize_prior,1
PA08,CausalInferenceSetup._get_dynamics_pattern,1
PA08,CausalInferenceSetup.assign_probative_value,1
PA08,ConfigLoader._load_uncertainty_history,1
PA08,ConfigLoader._save_prior_history,1
PA08,ConfigLoader.check_uncertainty_reduction_criterion,1
PA08,ConfigLoader.update_priors_from_feedback,1
PA08,FinancialAuditor._parse_amount,1
PA08,FinancialAuditor._perform_counterfactual_budget_check,1
PA08,FinancialAuditor.trace_financial_allocation,1
PA08,HierarchicalGenerativeModel._ablation_analysis,1
PA08,HierarchicalGenerativeModel._calculate_likelihood,1
PA08,HierarchicalGenerativeModel._calculate_waic_difference,1
PA08,HierarchicalGenerativeModel._generate_independence_tests,1
PA08,HierarchicalGenerativeModel.posterior_predictive_check,1
PA08,HierarchicalGenerativeModel.verify_conditional_independence,1
PA08,IndustrialGradeValidator._log_metric,1
PA08,IndustrialGradeValidator.run_performance_benchmarks,1
PA08,IndustrialGradeValidator.validate_causal_categories,1
PA08,IndustrialPolicyProcessor._build_point_patterns,1
PA08,IndustrialPolicyProcessor._compile_pattern_registry,1
PA08,IndustrialPolicyProcessor._compute_avg_confidence,1
PA08,IndustrialPolicyProcessor._construct_evidence_bundle,1
PA08,IndustrialPolicyProcessor._empty_result,1
PA08,IndustrialPolicyProcessor._extract_point_evidence,1
PA08,IndustrialPolicyProcessor._load_questionnaire,1
PA08,IndustrialPolicyProcessor._match_patterns_in_sentences,1
PA08,IndustrialPolicyProcessor.export_results,1
PA08,IndustrialPolicyProcessor.process,1
PA08,MechanismPartExtractor._calculate_ea_confidence,1
PA08,MechanismPartExtractor._normalize_entity,1
PA08,MechanismPartExtractor._validate_entity_activity,1
PA08,MechanismPartExtractor.extract_entity_activity,1
PA08,OperationalizationAuditor._audit_direct_evidence,1
PA08,OperationalizationAuditor._generate_optimal_remediations,1
PA08,OperationalizationAuditor._get_remediation_text,1
PA08,OperationalizationAuditor.audit_sequence_logic,1
PA08,PDETMunicipalPlanAnalyzer._analyze_funding_sources,1
PA08,PDETMunicipalPlanAnalyzer._assess_financial_sustainability,1
PA08,PDETMunicipalPlanAnalyzer._bayesian_risk_inference,1
PA08,PDETMunicipalPlanAnalyzer._break_cycles,1
PA08,PDETMunicipalPlanAnalyzer._classify_entity_type,1
PA08,PDETMunicipalPlanAnalyzer._clean_dataframe,1
PA08,PDETMunicipalPlanAnalyzer._effect_to_dict,1
PA08,PDETMunicipalPlanAnalyzer._entity_to_dict,1
PA08,PDETMunicipalPlanAnalyzer._estimate_effect_bayesian,1
PA08,PDETMunicipalPlanAnalyzer._estimate_score_confidence,1
PA08,PDETMunicipalPlanAnalyzer._extract_budget_for_pillar,1
PA08,PDETMunicipalPlanAnalyzer._extract_financial_amounts,1
PA08,PDETMunicipalPlanAnalyzer._extract_from_budget_table,1
PA08,PDETMunicipalPlanAnalyzer._extract_from_responsibility_tables,1
PA08,PDETMunicipalPlanAnalyzer._find_outcome_mentions,1
PA08,PDETMunicipalPlanAnalyzer._generate_optimal_remediations,1
PA08,PDETMunicipalPlanAnalyzer._generate_scenario_narrative,1
PA08,PDETMunicipalPlanAnalyzer._get_prior_effect,1
PA08,PDETMunicipalPlanAnalyzer._get_spanish_stopwords,1
PA08,PDETMunicipalPlanAnalyzer._identify_causal_edges,1
PA08,PDETMunicipalPlanAnalyzer._identify_causal_nodes,1
PA08,PDETMunicipalPlanAnalyzer._identify_confounders,1
PA08,PDETMunicipalPlanAnalyzer._identify_funding_source,1
PA08,PDETMunicipalPlanAnalyzer._indicator_to_dict,1
PA08,PDETMunicipalPlanAnalyzer._interpret_overall_quality,1
PA08,PDETMunicipalPlanAnalyzer._is_likely_header,1
PA08,PDETMunicipalPlanAnalyzer._quality_to_dict,1
PA08,PDETMunicipalPlanAnalyzer._scenario_to_dict,1
PA08,PDETMunicipalPlanAnalyzer._score_entity_specificity,1
PA08,PDETMunicipalPlanAnalyzer._score_financial_component,1
PA08,PDETMunicipalPlanAnalyzer._score_pdet_alignment,1
PA08,PDETMunicipalPlanAnalyzer._score_responsibility_clarity,1
PA08,PDETMunicipalPlanAnalyzer._score_temporal_consistency,1
PA08,PDETMunicipalPlanAnalyzer.calculate_quality_score,1
PA08,PDETMunicipalPlanAnalyzer.estimate_causal_effects,1
PA08,PDETMunicipalPlanAnalyzer.export_causal_network,1
PA08,PDETMunicipalPlanAnalyzer.generate_executive_report,1
PA08,PDETMunicipalPlanAnalyzer.sensitivity_analysis,1
PA08,PDFProcessor.extract_tables,1
PA08,PerformanceAnalyzer._calculate_loss_functions,1
PA08,PerformanceAnalyzer._generate_recommendations,1
PA08,PolicyAnalysisEmbedder._apply_mmr,1
PA08,PolicyAnalysisEmbedder._embed_texts,1
PA08,PolicyAnalysisEmbedder._extract_numerical_values,1
PA08,PolicyAnalysisEmbedder._filter_by_pdq,1
PA08,PolicyAnalysisEmbedder.compare_policy_interventions,1
PA08,PolicyAnalysisEmbedder.evaluate_policy_numerical_consistency,1
PA08,PolicyAnalysisEmbedder.generate_pdq_report,1
PA08,PolicyAnalysisEmbedder.semantic_search,1
PA08,PolicyContradictionDetector._calculate_coherence_metrics,1
PA08,PolicyContradictionDetector._calculate_graph_fragmentation,1
PA08,PolicyContradictionDetector._calculate_numerical_divergence,1
PA08,PolicyContradictionDetector._detect_logical_incompatibilities,1
PA08,PolicyContradictionDetector._detect_numerical_inconsistencies,1
PA08,PolicyContradictionDetector._extract_quantitative_claims,1
PA08,PolicyContradictionDetector._generate_resolution_recommendations,1
PA08,PolicyContradictionDetector._identify_affected_sections,1
PA08,PolicyContradictionDetector._parse_number,1
PA08,PolicyContradictionDetector._statistical_significance_test,1
PA08,PolicyTextProcessor.compile_pattern,1
PA08,PolicyTextProcessor.extract_contextual_window,1
PA08,PolicyTextProcessor.normalize_unicode,1
PA08,PolicyTextProcessor.segment_into_sentences,1
PA08,ReportingEngine._calculate_quality_score,1
PA08,ReportingEngine.generate_causal_diagram,1
PA08,ReportingEngine.generate_causal_model_json,1
PA08,SemanticAnalyzer._calculate_semantic_complexity,1
PA08,SemanticAnalyzer._classify_cross_cutting_themes,1
PA08,SemanticAnalyzer._classify_policy_domain,1
PA08,SemanticAnalyzer._classify_value_chain_link,1
PA08,SemanticAnalyzer._empty_semantic_cube,1
PA08,SemanticAnalyzer._process_segment,1
PA08,SemanticAnalyzer._vectorize_segments,1
PA08,SemanticProcessor._detect_pdm_structure,1
PA08,SemanticProcessor._detect_table,1
PA08,SemanticProcessor.embed_single,1
PA08,TemporalLogicVerifier._check_deadline_constraints,1
PA08,TemporalLogicVerifier._classify_temporal_type,1
PA08,TemporalLogicVerifier._extract_resources,1
PA08,TemporalLogicVerifier._parse_temporal_marker,1
PA08,TemporalLogicVerifier.verify_temporal_consistency,1
PA08,TeoriaCambio._encontrar_caminos_completos,1
PA08,TeoriaCambio._es_conexion_valida,1
PA08,TeoriaCambio._extraer_categorias,1
PA08,TeoriaCambio._generar_sugerencias_internas,1
PA08,TextMiningEngine._generate_interventions,1
PA09,BayesianCounterfactualAuditor.aggregate_risk_and_prioritize,4
PA09,BayesianMechanismInference._test_necessity,4
PA09,PDETMunicipalPlanAnalyzer._compute_robustness_value,4
PA09,PerformanceAnalyzer.analyze_performance,4
PA09,AdaptivePriorCalculator.generate_traceability_record,3
PA09,AdaptivePriorCalculator.sensitivity_analysis,3
PA09,AdaptivePriorCalculator.validate_quality_criteria,3
PA09,AdvancedDAGValidator.export_nodes,3
PA09,BayesianCounterfactualAuditor._test_effect_stability,3
PA09,BayesianCounterfactualAuditor.construct_scm,3
PA09,BayesianCounterfactualAuditor.refutation_and_sanity_checks,3
PA09,BayesianMechanismInference._calculate_coherence_factor,3
PA09,BayesianMechanismInference._test_sufficiency,3
PA09,CausalExtractor._assess_temporal_coherence,3
PA09,CausalExtractor.extract_causal_hierarchy,3
PA09,FinancialAuditor._calculate_sufficiency,3
PA09,HierarchicalGenerativeModel._calculate_ess,3
PA09,HierarchicalGenerativeModel._calculate_r_hat,3
PA09,IndustrialPolicyProcessor._analyze_causal_dimensions,3
PA09,OperationalizationAuditor._audit_systemic_risk,3
PA09,PDETMunicipalPlanAnalyzer._compute_e_value,3
PA09,PDETMunicipalPlanAnalyzer._interpret_risk,3
PA09,PDETMunicipalPlanAnalyzer._interpret_sensitivity,3
PA09,PDETMunicipalPlanAnalyzer._score_indicators,3
PA09,PDETMunicipalPlanAnalyzer._simulate_intervention,3
PA09,PDETMunicipalPlanAnalyzer.analyze_financial_feasibility,3
PA09,TextMiningEngine.diagnose_critical_links,3
PA09,AdaptivePriorCalculator.calculate_likelihood_adaptativo,2
PA09,AdvancedDAGValidator._calculate_node_importance,2
PA09,AdvancedDAGValidator._calculate_statistical_power,2
PA09,AdvancedDAGValidator.calculate_acyclicity_pvalue,2
PA09,BayesFactorTable.get_bayes_factor,2
PA09,BayesianMechanismInference._aggregate_bayesian_confidence,2
PA09,BayesianMechanismInference.infer_mechanisms,2
PA09,BeachEvidentialTest.apply_test_logic,2
PA09,CausalExtractor._calculate_composite_likelihood,2
PA09,CausalExtractor._calculate_language_specificity,2
PA09,CausalExtractor._calculate_semantic_distance,2
PA09,CausalExtractor._calculate_type_transition_prior,2
PA09,CausalExtractor._extract_goals,2
PA09,CausalExtractor._parse_goal_context,2
PA09,CausalInferenceSetup.identify_failure_points,2
PA09,FinancialAuditor._detect_allocation_gaps,2
PA09,FinancialAuditor._match_goal_to_budget,2
PA09,FinancialAuditor._match_program_to_node,2
PA09,FinancialAuditor._process_financial_table,2
PA09,IndustrialGradeValidator._benchmark_operation,2
PA09,IndustrialGradeValidator.execute_suite,2
PA09,IndustrialGradeValidator.validate_connection_matrix,2
PA09,IndustrialGradeValidator.validate_engine_readiness,2
PA09,IndustrialPolicyProcessor._calculate_quality_score,2
PA09,IndustrialPolicyProcessor._compute_evidence_confidence,2
PA09,IndustrialPolicyProcessor._extract_metadata,2
PA09,OperationalizationAuditor.audit_evidence_traceability,2
PA09,PDETMunicipalPlanAnalyzer._classify_tables,2
PA09,PDETMunicipalPlanAnalyzer._consolidate_entities,2
PA09,PDETMunicipalPlanAnalyzer._deduplicate_tables,2
PA09,PDETMunicipalPlanAnalyzer._extract_entities_ner,2
PA09,PDETMunicipalPlanAnalyzer._extract_entities_syntax,2
PA09,PDETMunicipalPlanAnalyzer._find_mediator_mentions,2
PA09,PDETMunicipalPlanAnalyzer._generate_recommendations,2
PA09,PDETMunicipalPlanAnalyzer._refine_edge_probabilities,2
PA09,PDETMunicipalPlanAnalyzer._score_causal_coherence,2
PA09,PDETMunicipalPlanAnalyzer.construct_causal_dag,2
PA09,PDETMunicipalPlanAnalyzer.generate_counterfactuals,2
PA09,PDETMunicipalPlanAnalyzer.identify_responsible_entities,2
